r,F,B0
25.126281607576892,0.07955594313220186,1.6029826769842214e-09
25.206301612378095,0.07930364964739386,1.572738275655303e-09
25.286321617179293,0.07905295045542707,1.5431573837771534e-09
25.366341621980492,0.07880383049972142,1.5142234213138882e-09
25.446361626781695,0.07855627491259788,1.4859202727723783e-09
25.526381631582893,0.07831026901232678,1.4582322727884776e-09
25.606401636384096,0.07806579830023123,1.4311441922035677e-09
25.686421641185294,0.07782284845784462,1.4046412246132926e-09
25.766441645986497,0.07758140534412068,1.3787089733710603e-09
25.846461650787695,0.07734145499269547,1.3533334390296162e-09
25.926481655588894,0.07710298360919957,1.3285010072046017e-09
26.006501660390096,0.07686597756862006,1.3041984368447113e-09
26.086521665191295,0.0766304234127106,1.28041284889361e-09
26.166541669992498,0.07639630784744902,1.2571317153293972e-09
26.246561674793696,0.07616361774054126,1.23434284856795e-09
26.3265816795949,0.07593234011897051,1.212034391216992e-09
26.406601684396097,0.07570246216659106,1.1901948061682896e-09
26.4866216891973,0.0754739712217653,1.1688128670158146e-09
26.5666416939985,0.07524685477504353,1.1478776487882377e-09
26.646661698799697,0.07502110046688523,1.1273785189845129e-09
26.7266817036009,0.0747966960854214,1.1073051289018028e-09
26.806701708402098,0.0745736295642565,1.0876474052453492e-09
26.8867217132033,0.07435188898030981,1.0683955420103354e-09
26.9667417180045,0.07413146255169495,1.0495399926261579e-09
27.0467617228057,0.073912338635637,1.0310714623538617e-09
27.1267817276069,0.07369450572642619,1.0129809009278868e-09
27.2068017324081,0.07347795245340791,9.952594954335794e-10
27.2868217372093,0.0732626675790076,9.778986634122504e-10
27.3668417420105,0.07304863999679051,9.608900461858857e-10
27.446861746811702,0.07283585872955506,9.44225502393878e-10
27.5268817516129,0.07262431292745947,9.278971017344812e-10
27.606901756414103,0.07241399186618085,9.118971189039159e-10
27.686921761215302,0.07220488494510607,8.96218027726345e-10
27.7669417660165,0.07199698168555392,8.808524954681839e-10
27.846961770817703,0.07179027172902769,8.657933773304411e-10
27.926981775618902,0.07158474483549783,8.510337111130391e-10
28.007001780420104,0.07138039088171381,8.365667120452609e-10
28.087021785221303,0.07117719985954507,8.223857677767104e-10
28.167041790022505,0.07097516187434962,8.084844335233493e-10
28.247061794823704,0.07077426714337084,7.948564273634095e-10
28.327081799624903,0.07057450599416112,7.814956256781275e-10
